,player_id,season,games,yellow_cards,red_cards,goals,assists,minutes_played
28884,73926,2019,17,3,0,2,3,1528
28885,73926,2020,33,5,0,3,2,2877
28886,73926,2021,41,10,0,6,8,3447
28887,73926,2022,23,8,1,2,4,1583
28888,73926,2023,26,9,0,2,2,1612
28889,73926,2024,12,0,0,0,1,432
28890,73926,2025,5,0,0,0,0,218
28891,73932,2013,1,0,0,0,0,90
28892,73943,2020,12,3,0,0,0,646
28893,73943,2021,16,4,0,1,0,1214
28894,73943,2022,2,0,0,0,0,180
28895,73943,2023,5,1,0,0,0,330
28896,73951,2013,13,2,0,2,2,440
28897,73951,2014,1,0,0,0,0,59
28898,73951,2016,14,2,0,4,0,698
28899,73951,2017,25,0,0,2,0,1554
28900,73951,2018,8,1,0,0,0,359
28901,73960,2012,4,0,0,0,0,139
28902,73980,2013,1,0,0,0,0,90
28903,73980,2014,7,2,0,0,4,630
28904,73998,2012,16,2,0,1,1,975
28905,74011,2013,3,0,0,0,0,10
28906,74040,2022,2,1,0,0,0,95
28907,74040,2023,1,0,0,0,1,27
28908,74081,2017,13,2,0,0,1,1170
28909,74081,2018,18,3,0,2,1,1616
28910,74081,2019,33,6,0,1,5,3000
28911,74081,2020,28,12,0,1,0,2316
28912,74081,2021,31,8,0,5,5,2645
28913,74081,2022,30,11,0,1,4,2537
28914,74081,2023,12,3,0,0,0,1033
28915,74088,2013,2,0,0,0,0,180
28916,74088,2015,5,0,0,0,0,450
28917,74088,2016,6,2,0,0,0,540
28918,74089,2012,7,1,0,0,0,548
28919,74089,2013,22,3,0,2,0,1784
28920,74089,2014,19,1,0,2,0,1530
28921,74089,2015,17,2,0,2,1,1418
28922,74089,2016,17,3,0,2,0,1471
28923,74089,2017,15,4,0,2,0,1233
28924,74089,2018,19,4,0,0,0,1576
28925,74089,2019,28,5,0,1,0,2484
28926,74089,2020,15,4,0,2,0,1300
28927,74089,2021,25,6,0,0,3,1923
28928,74089,2022,11,0,0,0,0,728
28929,74091,2017,3,0,0,0,0,270
28930,74124,2014,6,0,0,0,1,255
28931,74124,2016,7,0,0,0,1,541
28932,74124,2017,15,0,0,0,0,1326
28933,74124,2018,7,0,0,0,0,520
28934,74124,2019,9,3,0,0,1,810
28935,74196,2014,9,2,0,1,0,638
28936,74196,2015,6,1,0,0,0,326
28937,74200,2012,13,3,1,2,0,849
28938,74200,2013,15,3,1,0,0,1116
28939,74223,2012,11,4,0,1,2,917
28940,74223,2013,43,5,0,5,5,2774
28941,74223,2014,27,8,0,2,7,1875
28942,74223,2015,6,0,0,1,0,220
28943,74223,2016,20,4,0,0,1,1343
28944,74223,2017,28,2,0,1,5,1756
28945,74223,2018,22,7,0,1,3,1548
28946,74223,2019,9,0,0,0,0,225
28947,74223,2020,2,0,0,0,0,35
28948,74223,2021,2,1,0,1,0,157
28949,74223,2022,4,1,0,0,1,178
28950,74228,2013,6,0,0,0,0,318
28951,74228,2014,18,2,0,0,0,1197
28952,74228,2015,15,2,0,0,0,1206
28953,74228,2016,15,2,0,1,0,948
28954,74228,2017,16,3,0,0,1,1321
28955,74228,2018,14,2,0,0,0,1053
28956,74228,2019,13,4,0,0,0,1014
28957,74228,2023,14,5,0,0,1,894
28958,74229,2012,22,1,0,2,6,1412
28959,74229,2013,52,11,0,4,17,4021
28960,74229,2014,32,6,0,4,8,2584
28961,74229,2015,20,1,0,2,4,1673
28962,74229,2016,52,12,0,4,16,4591
28963,74229,2017,52,8,0,6,9,4525
28964,74229,2018,53,8,0,8,7,4238
28965,74229,2019,43,8,0,3,7,3637
28966,74229,2020,39,8,0,4,4,3150
28967,74229,2021,46,9,0,1,3,3912
28968,74229,2022,39,7,0,1,4,2821
28969,74229,2023,45,7,0,0,3,3429
28970,74229,2024,56,9,0,1,6,3882
28971,74229,2025,10,1,0,0,0,630
28972,74230,2012,4,0,0,2,0,206
28973,74230,2013,30,4,0,2,4,1488
28974,74230,2014,36,10,0,2,4,2409
28975,74230,2015,38,6,0,5,6,2641
28976,74230,2016,40,11,0,9,12,2820
28977,74230,2017,47,9,0,8,9,3085
28978,74230,2018,57,18,0,22,13,4021
28979,74230,2019,45,6,0,11,14,3159
28980,74230,2020,26,1,0,5,6,1242
28981,74230,2021,39,5,0,10,5,2022
28982,74230,2022,38,6,0,14,4,2048
28983,74230,2023,29,4,0,2,8,1630
28984,74230,2024,28,7,0,4,2,1645
28985,74230,2025,15,1,0,1,2,557
28986,74232,2018,15,3,0,0,0,1155
28987,74253,2012,2,0,0,0,0,34
28988,74288,2013,2,0,0,1,0,117
28989,74288,2015,11,4,0,0,1,715
28990,74288,2016,4,0,0,0,0,12
28991,74294,2012,21,3,0,2,0,1920
28992,74294,2013,43,6,1,5,6,3706
28993,74294,2014,42,5,0,11,4,3750
28994,74294,2015,45,12,0,10,7,3859
28995,74294,2016,30,2,0,2,5,2541
28996,74294,2018,16,4,0,0,0,1314
28997,74294,2019,37,15,0,1,1,2576
28998,74294,2020,40,9,0,0,0,2149
28999,74294,2021,34,7,0,0,0,1451
29000,74294,2022,40,11,0,2,0,2976
29001,74294,2023,55,14,0,5,1,4656
29002,74294,2024,23,4,0,0,2,1757
29003,74294,2025,8,1,0,0,0,642
29004,74295,2012,6,3,0,0,0,415
29005,74295,2013,21,2,0,1,2,1474
29006,74295,2014,23,4,0,0,1,1515
29007,74295,2015,22,4,0,0,2,1573
29008,74295,2016,9,1,0,0,0,505
29009,74295,2017,16,2,0,0,0,887
29010,74297,2012,12,1,0,0,5,855
29011,74297,2013,28,1,0,4,1,1506
29012,74297,2014,18,1,0,3,3,1420
29013,74297,2015,21,2,0,2,4,1788
29014,74297,2016,3,0,0,1,1,64
29015,74297,2017,28,1,0,5,5,2074
29016,74297,2018,27,3,0,4,2,2214
29017,74297,2019,19,2,0,1,3,1393
29018,74297,2020,24,4,0,8,5,1759
29019,74297,2021,34,2,0,6,3,2283
29020,74297,2022,16,0,0,1,1,758
29021,74300,2013,21,8,0,0,2,1266
29022,74300,2014,19,2,0,0,2,1595
29023,74300,2015,39,8,1,9,3,3074
29024,74300,2016,34,16,0,4,2,3089
29025,74300,2017,39,12,0,7,0,3243
29026,74300,2018,37,7,0,12,1,3330
29027,74300,2019,40,15,0,9,4,3507
29028,74300,2020,25,8,2,1,0,1608
29029,74300,2021,27,5,0,1,1,2127
29030,74300,2022,22,0,0,0,0,701
29031,74300,2023,9,2,0,0,0,251
29032,74302,2018,14,4,0,0,1,482
29033,74306,2014,13,1,0,0,0,950
29034,74306,2015,17,2,0,5,1,1136
29035,74314,2012,16,0,0,2,2,1347
29036,74314,2013,31,15,0,1,3,2659
29037,74314,2014,15,6,0,0,1,1250
29038,74314,2015,27,4,0,1,1,2378
29039,74314,2016,18,5,0,0,2,1620
29040,74418,2012,20,2,0,15,2,1728
29041,74418,2013,45,2,0,31,2,3963
29042,74418,2014,24,3,0,12,2,2046
29043,74418,2015,16,1,0,3,2,795
29044,74418,2016,6,1,0,0,0,258
29045,74418,2018,10,1,0,4,1,723
29046,74418,2019,29,8,0,6,1,2403
29047,74418,2020,13,2,0,1,0,822
29048,74444,2014,2,0,0,0,0,11
29049,74444,2015,3,2,0,0,0,94
29050,74448,2014,9,1,0,0,1,608
29051,74448,2015,38,9,0,1,1,2197
29052,74448,2016,25,2,0,2,4,2054
29053,74448,2017,16,3,0,4,2,1378
29054,74448,2019,16,3,0,0,0,1096
29055,74448,2020,22,3,0,0,0,1143
29056,74448,2021,11,3,0,0,0,478
29057,74537,2013,7,0,0,0,0,213
29058,74544,2012,8,1,0,0,0,405
29059,74544,2013,12,2,0,1,0,746
29060,74544,2014,12,5,0,0,1,763
29061,74544,2015,16,8,0,2,2,1124
29062,74544,2016,2,0,0,0,0,180
29063,74544,2018,7,2,0,1,0,348
29064,74544,2019,17,3,0,1,1,1414
29065,74544,2020,20,9,0,4,0,1703
29066,74544,2021,13,4,0,0,0,855
29067,74544,2022,4,1,0,0,0,114
29068,74550,2012,15,4,0,3,2,1232
29069,74550,2013,29,10,0,2,5,2442
29070,74550,2014,26,9,0,3,8,2313
29071,74550,2015,34,7,0,1,9,2969
29072,74550,2016,14,3,0,0,3,1128
29073,74550,2017,28,6,0,0,3,2373
29074,74550,2018,29,3,0,0,9,2349
29075,74550,2019,7,5,0,1,0,382
29076,74557,2012,7,3,0,0,1,388
29077,74557,2013,21,7,0,1,0,1268
29078,74557,2014,31,10,1,0,0,2313
29079,74557,2015,29,14,0,2,1,2412
29080,74557,2016,11,5,0,1,0,734
29081,74557,2019,11,4,0,0,0,722
29082,74557,2020,7,0,0,0,0,315
29083,74587,2013,2,0,0,0,0,161
29084,74587,2014,12,0,0,0,0,635
29085,74590,2012,25,4,0,1,1,2026
29086,74590,2013,18,3,0,1,1,1026
29087,74590,2014,17,8,0,0,0,1086
29088,74590,2015,9,4,0,1,0,722
29089,74590,2016,13,0,0,0,0,462
29090,74590,2017,15,6,1,0,0,868
29091,74590,2018,28,7,0,2,1,1879
29092,74590,2019,12,5,0,0,0,594
29093,74590,2022,7,1,1,1,0,71
29094,74600,2012,15,2,0,1,0,1154
29095,74600,2016,11,2,0,1,0,354
29096,74600,2017,2,3,0,1,0,143
29097,74602,2012,5,4,0,1,0,450
29098,74602,2013,6,3,0,0,0,398
29099,74615,2012,9,1,0,0,2,810
29100,74615,2013,31,4,2,0,0,2734
29101,74615,2014,32,2,0,0,1,2745
29102,74615,2015,28,3,0,1,0,2520
29103,74615,2016,12,0,0,0,0,751
29104,74615,2017,14,2,0,0,0,1200
29105,74621,2013,7,0,0,1,0,211
29106,74621,2014,11,4,0,3,2,867
29107,74621,2015,3,1,0,2,2,270
29108,74626,2017,6,1,0,0,1,464
29109,74626,2018,9,2,0,0,0,810
29110,74639,2014,7,1,0,0,0,543
29111,74639,2015,2,0,0,0,0,2
29112,74641,2013,1,0,0,0,0,85
29113,74641,2014,23,8,0,0,0,1299
29114,74641,2015,19,3,0,0,1,1449
29115,74641,2016,26,3,0,2,2,1788
29116,74641,2017,21,5,1,0,3,1634
29117,74641,2018,12,5,0,0,1,706
29118,74641,2019,7,2,0,0,0,285
29119,74641,2020,11,3,0,1,0,504
29120,74641,2021,25,3,0,3,2,1682
29121,74641,2022,5,0,0,0,0,384
29122,74641,2024,13,1,0,0,0,256
29123,74641,2025,10,3,0,1,0,343
29124,74643,2020,1,0,0,0,0,1
29125,74643,2021,3,0,0,0,0,30
29126,74648,2012,16,6,0,2,1,1375
29127,74648,2013,12,2,0,1,0,744
29128,74667,2012,13,0,0,1,0,594
29129,74667,2013,33,0,0,11,4,2319
29130,74667,2014,2,0,0,0,0,22
29131,74683,2012,16,7,0,0,0,1334
29132,74683,2013,43,12,1,7,0,3844
29133,74683,2014,44,11,0,3,7,3794
29134,74683,2015,44,12,1,1,1,3566
29135,74683,2016,36,4,0,1,9,2618
29136,74683,2017,47,5,0,2,3,3827
29137,74683,2018,43,10,0,3,1,3753
29138,74683,2019,22,5,0,0,0,1819
29139,74683,2020,36,4,0,0,2,2576
29140,74683,2021,38,3,0,0,3,1795
29141,74683,2022,35,6,0,1,3,2010
29142,74683,2023,49,13,0,1,5,3425
29143,74683,2024,31,2,0,0,0,2394
29144,74683,2025,16,1,0,0,1,1000
29145,74684,2013,11,0,0,1,0,366
29146,74684,2014,6,0,0,2,0,153
29147,74687,2013,11,1,0,0,1,752
29148,74687,2014,5,1,0,0,0,155
29149,74687,2015,8,3,0,0,0,634
29150,74687,2016,1,0,0,0,0,19
29151,74687,2020,10,0,0,0,2,388
29152,74687,2021,11,4,0,0,1,697
29153,74689,2018,14,4,0,0,0,1202
29154,74689,2019,27,2,0,0,0,2430
29155,74689,2020,28,5,0,0,0,2520
29156,74689,2021,40,4,0,0,0,3555
29157,74689,2022,23,3,0,0,1,2025
29158,74709,2014,11,1,0,0,0,934
29159,74709,2015,29,2,1,1,1,2518
29160,74709,2016,12,1,0,0,1,914
29161,74709,2017,3,1,0,0,0,213
29162,74709,2018,7,2,0,0,0,383
29163,74709,2019,9,0,0,0,1,739
29164,74722,2019,12,1,0,0,1,903
29165,74722,2020,3,0,0,0,1,166
29166,74725,2012,18,4,1,2,0,1583
29167,74725,2013,11,4,0,0,0,957
29168,74725,2014,3,0,0,1,0,300
29169,74762,2015,27,2,0,2,2,2067
29170,74762,2016,9,1,0,0,1,243
29171,74768,2013,4,0,0,0,0,215
29172,74768,2014,9,0,0,0,0,237
29173,74768,2015,13,1,0,0,0,146
29174,74768,2016,24,5,0,1,3,1246
29175,74768,2017,8,0,0,0,0,384
29176,74776,2012,2,0,0,0,0,8
29177,74776,2013,20,2,0,0,0,1591
29178,74776,2014,26,5,0,0,0,1995
29179,74776,2015,8,1,0,0,0,517
29180,74776,2016,4,1,0,0,0,63
29181,74776,2019,6,1,0,0,0,384
29182,74777,2016,10,0,0,1,1,329
29183,74777,2017,4,1,0,0,0,118
29184,74810,2016,19,3,0,0,1,1710
29185,74810,2017,35,5,0,1,0,3105
29186,74810,2018,35,6,0,0,3,3180
29187,74810,2019,38,9,0,0,0,3420
29188,74810,2020,21,4,0,2,1,1890
29189,74810,2021,34,6,0,3,0,3084
29190,74810,2022,26,1,0,3,1,2240
29191,74810,2023,32,1,1,2,1,2724
29192,74810,2024,17,3,0,1,0,1256
29193,74810,2025,2,0,0,0,0,6
29194,74812,2012,17,0,0,2,1,742
29195,74812,2013,3,0,0,0,0,97
29196,74821,2014,3,0,0,0,0,131
29197,74842,2012,24,2,0,11,9,1729
29198,74842,2013,40,3,0,13,16,2654
29199,74842,2014,48,1,0,18,12,3306
29200,74842,2015,36,0,0,8,5,2329
29201,74842,2016,25,3,0,4,4,1756
29202,74842,2017,16,1,0,1,4,1147
29203,74842,2018,32,0,0,2,6,1875
29204,74842,2019,35,0,0,9,5,2053
29205,74842,2020,18,1,0,4,3,1033
29206,74842,2021,40,3,0,7,11,3142
29207,74842,2022,41,3,0,8,6,3243
29208,74842,2023,41,14,0,2,8,3107
29209,74842,2024,32,1,0,5,2,2272
29210,74842,2025,17,1,0,3,2,1312
29211,74843,2012,10,0,0,0,1,222
29212,74856,2020,7,0,0,0,0,289
29213,74856,2021,6,1,0,1,0,361
29214,74857,2012,26,1,0,0,0,2357
29215,74857,2013,37,2,0,0,0,3360
29216,74857,2014,24,0,0,0,0,2160
29217,74857,2015,26,0,0,0,0,2370
29218,74857,2016,33,2,0,0,0,2912
29219,74857,2017,51,0,0,0,0,4590
29220,74857,2018,47,1,0,0,0,4230
29221,74857,2019,49,0,0,0,2,4410
29222,74857,2020,23,1,0,0,0,2070
29223,74857,2021,22,3,0,0,0,1980
29224,74857,2022,47,0,0,0,0,4290
29225,74857,2023,47,1,0,0,0,4188
29226,74857,2024,26,2,0,0,0,2295
29227,74860,2013,2,1,0,0,0,75
29228,74860,2014,16,1,0,0,2,1199
29229,74861,2012,22,2,0,3,8,1793
29230,74861,2013,38,5,0,2,6,2656
29231,74861,2014,45,8,0,0,13,3202
29232,74861,2015,38,11,0,5,8,3034
29233,74861,2016,37,5,0,4,3,2747
29234,74861,2017,38,6,0,2,4,2349
29235,74861,2018,30,8,0,2,3,1834
29236,74861,2019,22,2,0,2,0,1312
29237,74861,2020,33,6,0,4,5,2462
29238,74861,2021,28,7,1,0,4,2084
29239,74861,2022,8,0,0,0,0,286
29240,74861,2023,12,1,0,0,0,390
29241,74865,2012,13,3,0,3,1,892
29242,74865,2013,1,0,0,0,0,23
29243,74869,2012,15,1,0,0,0,444
29244,74869,2013,25,6,0,1,0,1414
29245,74869,2014,7,2,0,0,0,172
29246,74869,2015,42,9,0,0,0,3321
29247,74869,2016,37,10,0,0,0,2524
29248,74869,2017,30,4,0,0,0,1282
29249,74869,2018,28,5,0,1,0,1865
29250,74869,2019,44,11,0,0,2,3202
29251,74869,2020,29,9,0,0,1,1735
29252,74869,2021,36,7,0,1,1,1553
29253,74869,2022,27,4,0,4,2,1343
29254,74869,2023,8,0,0,0,0,283
29255,74869,2024,19,6,0,0,0,1090
29256,74869,2025,3,0,0,0,1,66
29257,74872,2016,8,3,0,3,0,485
29258,74872,2017,11,2,1,1,1,827
29259,74900,2016,1,0,0,0,0,79
29260,74900,2017,19,2,0,5,2,888
29261,74918,2016,5,1,0,0,1,80
29262,74918,2017,11,4,0,0,3,429
29263,74918,2018,10,0,0,1,2,556
29264,74943,2012,17,4,0,2,1,1508
29265,74943,2013,28,6,0,3,2,2164
29266,74943,2014,13,1,0,1,0,649
29267,74943,2015,37,9,0,1,3,2342
29268,74943,2016,34,12,1,2,4,2548
29269,74943,2017,29,12,0,5,3,2050
29270,74943,2018,22,7,0,1,5,1491
29271,74943,2019,31,6,0,6,5,2395
29272,74943,2020,27,8,1,6,2,2204
29273,74943,2021,30,9,0,6,1,2425
29274,74943,2022,13,1,0,0,1,855
29275,74945,2012,2,1,0,0,0,20
29276,74954,2014,14,2,0,2,3,888
29277,74954,2015,37,3,0,4,9,2691
29278,74954,2016,14,0,0,2,1,405
29279,74956,2015,11,3,0,2,1,690
29280,74956,2016,27,10,0,0,1,1440
29281,74956,2017,21,7,0,0,0,1356
29282,74956,2018,10,4,0,0,0,815
29283,74960,2013,6,0,0,0,0,540
29284,74960,2014,38,0,0,0,0,3420
29285,74960,2015,38,0,0,0,0,3420
29286,74960,2017,2,0,0,0,0,180
29287,74960,2018,32,0,0,0,0,2880
29288,74960,2019,38,1,0,0,0,3420
29289,74960,2020,19,0,0,0,0,1710
29290,74960,2021,21,0,0,0,0,1920
29291,74960,2022,20,1,0,0,0,1800
29292,74960,2023,12,0,0,0,0,970
29293,74960,2024,27,1,0,0,0,2415
29294,74960,2025,10,0,0,0,0,930
29295,74982,2012,2,1,0,0,0,41
29296,74985,2014,19,1,0,0,2,1661
29297,74985,2015,13,1,0,0,2,1140
29298,74985,2016,13,1,0,0,1,1136
29299,74996,2013,4,1,0,0,0,266
29300,74996,2014,24,0,0,1,2,1140
29301,74996,2015,11,0,0,1,0,299
29302,74996,2016,16,1,1,2,0,740
29303,74996,2017,9,3,0,0,0,185
29304,74996,2021,7,0,0,0,0,128
29305,74996,2022,3,0,0,0,0,10
29306,75035,2014,2,1,0,0,0,113
29307,75035,2015,17,3,0,6,0,1134
29308,75058,2014,2,0,0,0,1,158
29309,75058,2015,18,2,0,0,1,1334
29310,75058,2016,4,0,0,0,0,347
29311,75062,2012,21,1,0,1,2,1890
29312,75062,2013,28,3,0,1,0,2475
29313,75062,2014,28,7,0,3,0,2520
29314,75062,2015,19,0,0,0,0,1418
29315,75067,2020,11,3,0,1,0,972
29316,75067,2021,30,5,1,0,1,2535
29317,75067,2022,16,2,0,1,0,1377
29318,75067,2023,8,4,0,0,0,590
29319,75076,2017,11,6,0,0,1,977
29320,75076,2018,23,11,0,0,0,1133
29321,75085,2012,17,4,0,9,0,1530
29322,75085,2013,6,0,1,0,2,455
29323,75096,2012,4,2,0,0,1,320
29324,75102,2019,16,1,0,0,0,1440
29325,75102,2020,31,2,0,0,0,2790
29326,75102,2021,28,3,0,0,0,2550
29327,75102,2022,1,0,0,0,0,30
29328,75109,2012,17,4,0,0,0,1530
29329,75109,2013,10,2,0,0,0,842
29330,75109,2014,3,1,0,1,0,270
29331,75116,2012,13,3,0,0,0,1062
29332,75116,2013,28,7,0,1,0,2396
29333,75116,2014,25,8,0,0,2,2096
29334,75116,2015,33,5,0,0,1,2912
29335,75116,2016,20,1,0,0,3,1429
29336,75116,2017,24,2,0,0,2,1906
29337,75116,2018,16,4,0,0,0,1342
29338,75116,2019,21,3,1,0,2,1728
29339,75116,2020,3,1,0,0,0,270
29340,75118,2012,10,1,1,0,1,752
29341,75118,2013,34,2,0,1,6,2972
29342,75118,2014,17,4,0,1,2,1365
29343,75118,2015,25,6,0,2,3,2203
29344,75118,2016,30,5,0,1,5,2642
29345,75118,2017,42,3,1,1,1,3296
29346,75118,2018,42,4,0,4,5,2697
29347,75118,2019,29,5,0,1,6,2333
29348,75118,2020,20,2,0,1,2,1668
29349,75118,2021,13,2,0,0,2,1052
29350,75127,2012,17,4,0,0,0,1428
29351,75127,2013,15,5,0,0,1,1201
29352,75127,2014,12,1,0,0,0,1078
29353,75127,2015,10,4,0,1,0,679
29354,75127,2016,27,8,0,0,0,1963
29355,75127,2017,28,2,0,0,0,2257
29356,75127,2018,13,1,0,0,1,981
29357,75127,2019,1,0,0,0,0,37
29358,75141,2012,8,1,0,1,2,213
29359,75141,2013,16,1,0,0,1,684
29360,75141,2014,4,1,0,0,1,262
29361,75144,2014,8,4,0,0,0,576
29362,75209,2012,12,4,0,0,0,1029
29363,75209,2013,10,2,0,0,3,900
29364,75209,2014,15,8,0,0,0,1274
29365,75209,2015,23,12,0,0,0,1949
29366,75209,2016,5,2,0,0,2,438
29367,75213,2012,18,4,0,0,0,1620
29368,75213,2013,25,4,0,0,0,2280
29369,75213,2014,11,1,0,0,0,1020
29370,75213,2015,4,0,0,0,0,302
29371,75213,2016,6,1,0,0,0,540
29372,75214,2012,13,5,0,1,0,912
29373,75214,2013,6,0,0,0,1,242
29374,75214,2014,12,1,0,0,0,960
29375,75214,2015,18,2,0,0,1,1222
29376,75221,2013,1,0,0,0,0,90
29377,75221,2014,7,0,0,0,0,547
29378,75221,2015,8,0,1,0,0,598
29379,75221,2016,2,0,0,0,0,180
29380,75221,2017,1,0,0,0,0,90
29381,75224,2012,12,1,0,0,0,1080
29382,75224,2014,10,1,0,0,0,900
29383,75238,2012,14,4,0,0,0,1095
29384,75238,2013,15,6,0,0,0,1315
29385,75238,2014,25,4,0,1,0,1975
29386,75238,2015,5,6,0,0,0,383
29387,75282,2014,4,1,0,0,0,360
29388,75282,2015,33,7,0,2,1,2569
29389,75282,2016,28,5,1,0,0,1918
29390,75282,2017,30,3,2,0,0,1679
29391,75282,2018,14,5,0,0,0,1097
29392,75287,2012,3,0,0,1,0,173
29393,75287,2013,19,1,0,14,5,963
29394,75287,2014,34,5,0,20,11,2508
29395,75287,2015,35,2,0,13,5,2144
29396,75287,2016,3,0,0,0,0,29
29397,75287,2017,14,2,0,4,1,476
29398,75287,2018,21,1,0,2,0,798
29399,75287,2019,12,1,0,2,0,568
29400,75296,2012,11,5,1,2,0,772
29401,75296,2013,30,6,0,3,3,2207
29402,75296,2014,19,5,0,1,2,1156
29403,75296,2015,26,7,0,2,0,2214
29404,75296,2016,5,1,0,0,0,363
29405,75296,2017,17,7,0,0,0,1303
29406,75296,2018,18,7,0,0,0,966
29407,75296,2019,7,3,0,0,0,290
29408,75298,2013,15,3,0,4,2,1218
29409,75298,2014,25,6,0,8,0,1450
29410,75298,2015,13,2,0,1,1,751
29411,75298,2016,1,0,0,0,0,13
29412,75314,2013,21,1,0,4,5,1110
29413,75314,2014,3,0,0,0,0,82
29414,75327,2019,17,5,0,3,2,1430
29415,75327,2020,10,2,0,0,1,727
29416,75339,2013,2,0,0,0,0,180
29417,75407,2012,2,0,0,0,0,15
29418,75411,2018,1,0,0,0,0,27
29419,75411,2019,1,0,0,0,0,90
29420,75411,2020,1,0,0,0,0,18
29421,75411,2021,1,0,0,0,0,22
29422,75411,2022,1,0,0,0,0,45
29423,75411,2024,1,0,0,0,0,45
29424,75413,2017,5,0,0,0,1,437
29425,75413,2018,33,9,0,2,0,2607
29426,75413,2019,14,3,0,0,0,1260
29427,75413,2020,10,4,0,0,1,859
29428,75413,2021,26,4,0,0,1,1647
29429,75413,2022,17,2,0,1,0,907
29430,75413,2023,13,4,0,0,0,1092
29431,75420,2014,3,0,0,0,0,170
29432,75420,2015,10,4,0,1,0,417
29433,75422,2016,18,2,0,3,0,1620
29434,75422,2017,7,0,0,0,0,630
29435,75441,2012,16,2,0,5,4,865
29436,75441,2013,15,0,0,3,4,718
29437,75441,2017,13,2,0,0,1,424
29438,75442,2012,11,2,0,0,0,478
29439,75442,2013,45,8,0,6,15,3273
29440,75442,2014,41,9,0,8,13,3310
29441,75442,2015,31,8,0,5,15,2561
29442,75442,2016,33,1,0,10,12,2181
29443,75442,2017,34,2,0,1,4,1577
29444,75442,2018,1,0,0,0,0,30
29445,75442,2020,8,0,0,1,0,222
29446,75442,2021,18,1,0,2,1,677
29447,75442,2022,16,1,0,3,1,980
29448,75442,2023,19,2,0,2,3,1292
29449,75446,2012,16,1,0,2,3,1127
29450,75446,2013,40,7,0,11,9,3419
29451,75446,2014,27,1,0,6,4,2053
29452,75446,2015,31,2,0,3,7,2090
29453,75446,2016,34,3,0,8,5,1983
29454,75446,2017,33,4,0,2,5,2034
29455,75446,2018,26,1,1,4,1,1606
29456,75446,2019,26,2,0,5,3,1845
29457,75446,2020,19,1,0,2,2,891
29458,75453,2016,41,7,0,3,3,3688
29459,75453,2017,10,1,0,0,1,889
29460,75453,2018,12,0,0,0,0,1027
29461,75453,2019,18,5,0,0,0,1620
29462,75453,2020,11,3,0,0,0,771
29463,75458,2015,17,2,0,0,0,1502
29464,75458,2016,47,0,0,0,0,4230
29465,75458,2017,39,1,0,0,0,3510
29466,75458,2018,29,3,0,0,0,2558
29467,75458,2019,25,0,1,0,0,2275
29468,75458,2020,8,0,0,0,0,720
29469,75458,2021,8,1,0,0,0,780
29470,75458,2022,3,0,0,0,0,235
29471,75458,2023,7,0,0,0,0,540
29472,75458,2024,5,0,0,0,0,360
29473,75458,2025,3,0,0,0,0,225
29474,75471,2013,10,0,1,0,0,587
29475,75471,2014,39,3,0,1,9,3142
29476,75471,2015,32,2,0,7,9,2507
29477,75471,2016,28,6,0,3,7,2169
29478,75471,2017,2,0,0,0,0,80
29479,75471,2018,15,0,0,1,0,865
29480,75471,2019,24,7,0,6,5,1873
29481,75471,2020,7,0,1,0,1,497
29482,75471,2021,12,4,0,1,0,719
29483,75471,2022,15,2,0,1,1,630
29484,75489,2012,13,0,0,2,0,313
29485,75489,2013,2,0,0,0,0,59
29486,75489,2017,19,0,0,7,2,1040
29487,75489,2018,31,3,0,12,3,2640
29488,75489,2019,6,1,0,2,2,325
29489,75489,2020,10,1,0,6,0,409
29490,75489,2021,15,1,0,2,0,660
29491,75489,2022,16,5,0,10,3,1429
29492,75489,2023,38,0,0,13,9,3062
29493,75489,2024,31,1,0,10,5,2155
29494,75489,2025,4,2,0,2,0,186
29495,75521,2014,9,2,0,0,0,337
29496,75521,2015,3,0,0,0,0,186
29497,75554,2012,4,0,0,0,1,166
29498,75554,2015,23,5,0,1,2,1568
29499,75554,2016,7,1,0,1,0,518
29500,75568,2013,17,2,0,3,2,1001
29501,75568,2014,33,1,0,8,1,2299
29502,75568,2015,34,1,1,9,4,2245
29503,75568,2016,30,1,0,4,4,1888
29504,75568,2017,14,5,0,0,0,653
29505,75615,2012,22,0,0,3,2,837
29506,75615,2013,38,3,0,8,9,2670
29507,75615,2014,32,2,0,5,11,2257
29508,75615,2015,36,5,0,8,16,2726
29509,75615,2016,39,3,0,6,7,2620
29510,75615,2017,39,2,0,4,9,2156
29511,75615,2018,44,5,1,5,10,2310
29512,75615,2019,17,2,0,2,2,712
29513,75615,2020,35,0,0,3,8,1326
29514,75615,2021,6,0,0,0,0,165
29515,75631,2012,1,0,0,0,0,90
29516,75631,2013,9,1,0,1,0,558
29517,75631,2014,6,1,0,0,0,391
29518,75637,2017,5,2,0,0,0,438
29519,75640,2012,24,3,0,6,3,930
29520,75640,2013,30,3,0,6,2,1471
29521,75640,2014,16,0,0,1,1,426
29522,75640,2015,22,3,0,5,0,1162
29523,75640,2016,10,0,0,4,0,639
29524,75640,2020,12,4,0,3,2,862
29525,75640,2021,22,1,0,6,0,1101
29526,75645,2016,14,0,0,1,1,685
29527,75645,2017,11,1,0,2,3,777
29528,75647,2012,14,4,0,4,0,1182
29529,75647,2013,31,5,0,7,4,2161
29530,75647,2014,5,0,0,2,0,360
29531,75680,2014,1,0,0,0,0,3
